id_ext,createdAt,created_at,date_closed,date_resolve,updated_at,first_status_change,status,type,priority,requester_id,responder_id,group_id,source,subject
6000000003261,2025-08-22 05:14:47,2025-08-22 05:14:47,2025-08-23 23:51:17.460151,2025-08-23 21:13:20.857828,2025-08-23 23:51:17.460151,2025-08-22 09:18:23.163803,5,Consulta general,1,2000000000813,5000000000013,1,whatsapp,Como cerrar mi cuenta
6000000002531,2025-08-22 06:01:18,2025-08-22 06:01:18,,2025-08-26 19:34:43.107902,2025-08-26 19:34:43.107902,,4,Tarjeta bloqueada,2,2000000000738,5000000000006,6,whatsapp,Solicitud de desbloqueo de tarjeta
6000000003474,2025-08-22 16:04:59,2025-08-22 16:04:59,,2025-08-25 21:22:34.805341,2025-08-25 21:22:34.805341,,4,Consulta general,3,2000000000393,5000000000015,3,portal,Consulta sobre limites de cuenta
6000000004100,2025-08-22 17:31:13,2025-08-22 17:31:13,,2025-08-26 04:24:33.343619,2025-08-26 04:24:33.343619,2025-08-22 20:55:39.788272,4,Transferencia fallida,4,2000000000665,5000000000002,2,email,Transferencia rechazada por el banco destino
6000000004087,2025-08-22 19:23:53,2025-08-22 19:23:53,,2025-08-28 04:35:48.249277,2025-08-28 04:35:48.249277,,4,Verificacion de cuenta,2,2000000000713,5000000000003,3,whatsapp,Selfie no coincide con documento
6000000003887,2025-08-22 19:30:19,2025-08-22 19:30:19,2025-08-24 18:25:39.590779,2025-08-24 12:59:58.856096,2025-08-24 18:25:39.590779,2025-08-22 20:36:51.014632,5,Verificacion de cuenta,4,2000000000900,5000000000013,1,email,Solicitud de verificacion en revision
6000000001546,2025-08-22 20:18:56,2025-08-22 20:18:56,,2025-08-26 03:16:32.160314,2025-08-26 03:16:32.160314,2025-08-23 00:19:01.039756,4,Carga de saldo,2,2000000000589,5000000000007,1,portal,Demora en acreditacion de saldo
6000000001577,2025-08-23 00:04:34,2025-08-23 00:04:34,,2025-08-27 10:48:53.369973,2025-08-27 10:48:53.369973,,4,Verificacion de cuenta,2,2000000000691,5000000000001,1,chat,Selfie no coincide con documento
6000000001381,2025-08-23 00:19:41,2025-08-23 00:19:41,2025-08-23 04:27:36.101565,2025-08-23 02:29:09.164657,2025-08-23 04:27:36.101565,2025-08-23 02:20:01.026596,5,Problema de retiro,4,2000000000472,5000000000006,6,email,Retiro rechazado por el banco
6000000002479,2025-08-23 00:35:48,2025-08-23 00:35:48,2025-08-26 21:10:49.507540,2025-08-25 19:41:23.902437,2025-08-26 21:10:49.507540,2025-08-23 02:30:33.212896,5,Transferencia fallida,3,2000000000392,5000000000001,1,whatsapp,Transferencia duplicada
6000000003319,2025-08-23 01:31:06,2025-08-23 01:31:06,2025-08-28 02:21:58.001265,2025-08-26 16:38:15.971491,2025-08-28 02:21:58.001265,,5,Carga de saldo,3,2000000000692,5000000000011,5,chat,Comprobante de pago no reconocido
6000000022842,2025-08-23 03:30:38,2025-08-23 03:30:38,,2025-08-23 03:33:31.000000,2025-08-23 03:33:31.000000,,5,Reportes del sistema,2,2000000000881,5000000000001,1,portal,POSSIBLE DUPLICATED USER
6000000004692,2025-08-23 04:51:56,2025-08-23 04:51:56,,2025-08-26 05:41:06.098217,2025-08-26 05:41:06.098217,,4,Consulta general,3,2000000000297,5000000000001,1,chat,Consulta sobre limites de cuenta
6000000000473,2025-08-23 07:09:52,2025-08-23 07:09:52,2025-08-27 16:23:40.332446,2025-08-27 15:32:26.240336,2025-08-27 16:23:40.332446,,5,Tarjeta bloqueada,3,2000000000077,5000000000001,1,facebook,Tarjeta bloqueada por intentos fallidos
6000000000762,2025-08-23 10:26:42,2025-08-23 10:26:42,2025-08-25 17:17:16.756671,2025-08-25 08:10:32.924734,2025-08-25 17:17:16.756671,2025-08-24 07:56:50.227371,5,Carga de saldo,2,2000000000336,5000000000014,2,email,Carga de saldo no reflejada
6000000001440,2025-08-23 13:35:51,2025-08-23 13:35:51,2025-08-30 23:35:51.329263,2025-08-29 15:14:57.763682,2025-08-30 23:35:51.329263,,5,Verificacion de cuenta,2,2000000000407,5000000000006,6,email,Solicitud de verificacion en revision
6000000003389,2025-08-23 16:31:59,2025-08-23 16:31:59,2025-08-24 10:41:41.686337,2025-08-23 19:43:20.951135,2025-08-24 10:41:41.686337,2025-08-23 18:53:30.975354,5,Carga de saldo,4,2000000000288,5000000000009,3,telefono,Comprobante de pago no reconocido
6000000000694,2025-08-23 16:57:52,2025-08-23 16:57:52,2025-08-27 07:27:09.488213,2025-08-26 12:16:07.730315,2025-08-27 07:27:09.488213,,5,Reclamo por cobro,1,2000000000872,5000000000001,1,email,Cobro de comision no reconocido
6000000001873,2025-08-23 18:41:46,2025-08-23 18:41:46,,,2025-08-24 05:05:31.526446,2025-08-23 21:37:30.311312,3,Problema de retiro,4,2000000000810,5000000000008,2,email,Retiro pendiente hace 48 horas
6000000000893,2025-08-24 00:38:00,2025-08-24 00:38:00,2025-08-28 00:11:06.194417,2025-08-27 09:22:30.335759,2025-08-28 00:11:06.194417,2025-08-25 19:47:45.135627,5,Tarjeta bloqueada,1,2000000000510,5000000000013,1,chat,Tarjeta fisica no llego
6000000004491,2025-08-24 01:20:00,2025-08-24 01:20:00,,2025-08-27 08:23:08.304836,2025-08-27 08:23:08.304836,,4,Reclamo por cobro,1,2000000000169,5000000000003,3,portal,Doble cobro en la misma operacion
6000000003981,2025-08-24 02:26:48,2025-08-24 02:26:48,,2025-08-27 15:22:18.630035,2025-08-27 15:22:18.630035,,4,Consulta general,2,2000000000587,5000000000004,4,portal,Consulta por tasa de cambio
6000000001292,2025-08-24 02:46:26,2025-08-24 02:46:26,2025-08-28 09:18:05.843702,2025-08-26 22:39:05.425058,2025-08-28 09:18:05.843702,2025-08-24 22:31:35.168678,5,Problema de retiro,2,2000000000345,5000000000001,1,portal,Retiro pendiente hace 48 horas
6000000002194,2025-08-24 02:55:37,2025-08-24 02:55:37,2025-08-28 20:02:49.913862,2025-08-27 10:21:04.054620,2025-08-28 20:02:49.913862,2025-08-24 08:11:14.046797,5,Reclamo por cobro,3,2000000000850,5000000000007,1,email,Reclamo por tipo de cambio aplicado
6000000001957,2025-08-24 03:20:16,2025-08-24 03:20:16,2025-08-27 22:15:55.199972,2025-08-26 15:22:28.383001,2025-08-27 22:15:55.199972,,5,Consulta general,2,2000000000123,5000000000006,6,facebook,Como cerrar mi cuenta
6000000003773,2025-08-24 03:36:11,2025-08-24 03:36:11,,2025-08-25 11:11:53.515024,2025-08-25 11:11:53.515024,2025-08-24 11:04:25.081065,4,Reclamo por cobro,3,2000000000259,5000000000007,1,portal,Doble cobro en la misma operacion
6000000004148,2025-08-24 03:39:15,2025-08-24 03:39:15,,2025-08-25 12:14:09.941164,2025-08-25 12:14:09.941164,2025-08-24 03:44:12.241705,4,Consulta general,3,2000000000513,5000000000010,4,email,Consulta sobre limites de cuenta
6000000001334,2025-08-24 04:56:24,2025-08-24 04:56:24,,2025-08-25 22:12:05.828893,2025-08-25 22:12:05.828893,2025-08-24 17:04:20.826857,4,Consulta general,2,2000000000183,5000000000010,4,facebook,Consulta sobre limites de cuenta
6000000001712,2025-08-24 05:21:36,2025-08-24 05:21:36,2025-08-26 20:51:10.835095,2025-08-25 10:51:23.446107,2025-08-26 20:51:10.835095,,5,Consulta general,2,2000000000885,5000000000010,4,email,Consulta por tasa de cambio
6000000000814,2025-08-24 10:09:07,2025-08-24 10:09:07,2025-08-26 15:42:27.795006,2025-08-26 07:54:13.631735,2025-08-26 15:42:27.795006,,5,Problema de retiro,3,2000000000813,5000000000005,5,email,Retiro rechazado por el banco
6000000002172,2025-08-24 16:17:49,2025-08-24 16:17:49,2025-09-02 03:00:54.159036,2025-09-01 04:13:44.244456,2025-09-02 03:00:54.159036,,5,Verificacion de cuenta,2,2000000000783,5000000000005,5,portal,Solicitud de verificacion en revision
6000000000286,2025-08-24 16:56:48,2025-08-24 16:56:48,,2025-08-26 02:30:38.236531,2025-08-26 02:30:38.236531,2025-08-24 20:14:22.929951,4,Verificacion de cuenta,3,2000000000748,5000000000006,6,email,Documento de identidad rechazado
6000000004013,2025-08-24 20:01:11,2025-08-24 20:01:11,2025-08-26 22:06:29.945335,2025-08-26 10:31:14.094389,2025-08-26 22:06:29.945335,2025-08-25 16:15:26.413022,5,Reclamo por cobro,1,2000000000722,5000000000006,6,email,Cobro de comision no reconocido
6000000002997,2025-08-24 21:27:22,2025-08-24 21:27:22,2025-08-27 18:51:49.075362,2025-08-26 12:21:05.591793,2025-08-27 18:51:49.075362,,5,Verificacion de cuenta,3,2000000000046,5000000000015,3,facebook,Solicitud de verificacion en revision
6000000003382,2025-08-25 01:56:19,2025-08-25 01:56:19,,2025-08-26 03:15:10.151964,2025-08-26 03:15:10.151964,2025-08-25 03:56:19.580582,4,Carga de saldo,3,2000000000455,5000000000008,2,telefono,Carga de saldo no reflejada
6000000003001,2025-08-25 01:57:23,2025-08-25 01:57:23,2025-08-29 18:23:05.830709,2025-08-28 20:00:02.167543,2025-08-29 18:23:05.830709,,5,Problema de retiro,3,2000000000808,5000000000014,2,telefono,Retiro pendiente hace 48 horas
6000000001199,2025-08-25 02:05:53,2025-08-25 02:05:53,2025-08-29 20:44:57.662167,2025-08-29 01:28:58.291428,2025-08-29 20:44:57.662167,2025-08-26 23:34:05.400614,5,Carga de saldo,2,2000000000793,5000000000004,4,whatsapp,Comprobante de pago no reconocido
6000000001193,2025-08-25 03:51:25,2025-08-25 03:51:25,2025-08-28 14:38:06.521795,2025-08-27 14:33:35.825946,2025-08-28 14:38:06.521795,2025-08-25 18:05:43.380568,5,Verificacion de cuenta,2,2000000000654,5000000000005,5,email,Selfie no coincide con documento
6000000023492,2025-08-25 04:22:25,2025-08-25 04:22:25,,2025-08-25 04:27:16.000000,2025-08-25 04:27:16.000000,,5,Reportes del sistema,2,2000000000812,5000000000001,1,portal,POSSIBLE DUPLICATED USER
6000000000324,2025-08-25 05:34:21,2025-08-25 05:34:21,,2025-08-31 03:11:25.962473,2025-08-31 03:11:25.962473,2025-08-30 06:51:55.176522,4,Transferencia fallida,1,2000000000264,5000000000003,3,whatsapp,Transferencia rechazada por el banco destino
6000000000084,2025-08-25 09:31:40,2025-08-25 09:31:40,2025-08-27 17:43:42.435900,2025-08-27 14:36:33.250183,2025-08-27 17:43:42.435900,,5,Tarjeta bloqueada,3,2000000000004,5000000000010,4,email,Solicitud de desbloqueo de tarjeta
6000000004030,2025-08-25 10:44:51,2025-08-25 10:44:51,2025-08-29 06:01:21.825065,2025-08-28 06:27:56.372747,2025-08-29 06:01:21.825065,2025-08-26 05:57:07.743324,5,Tarjeta bloqueada,2,2000000000500,5000000000012,6,whatsapp,Tarjeta bloqueada por intentos fallidos
6000000004894,2025-08-25 13:02:18,2025-08-25 13:02:18,2025-09-01 17:56:26.244077,2025-08-31 08:05:17.933602,2025-09-01 17:56:26.244077,,5,Consulta general,1,2000000000491,5000000000004,4,portal,Como cerrar mi cuenta
6000000003237,2025-08-25 14:21:02,2025-08-25 14:21:02,2025-08-28 11:37:04.010366,2025-08-27 07:06:15.743539,2025-08-28 11:37:04.010366,,5,Transferencia fallida,4,2000000000628,5000000000007,1,portal,Error de validacion en transferencia
6000000004813,2025-08-25 15:10:46,2025-08-25 15:10:46,,2025-09-01 10:22:05.113663,2025-09-01 10:22:05.113663,2025-08-29 10:00:26.705722,4,Transferencia fallida,2,2000000000026,5000000000010,4,portal,Transferencia duplicada
6000000004736,2025-08-25 15:51:56,2025-08-25 15:51:56,,2025-08-28 17:55:03.769478,2025-08-28 17:55:03.769478,,4,Consulta general,3,2000000000647,5000000000013,1,telefono,Consulta sobre limites de cuenta
6000000004395,2025-08-25 19:16:35,2025-08-25 19:16:35,2025-08-29 09:45:04.885506,2025-08-28 23:52:20.042045,2025-08-29 09:45:04.885506,2025-08-26 02:20:10.145755,5,Consulta general,2,2000000000057,5000000000005,5,portal,Consulta por tasa de cambio
6000000001359,2025-08-25 21:44:37,2025-08-25 21:44:37,2025-08-30 02:19:52.635109,2025-08-29 11:09:16.512259,2025-08-30 02:19:52.635109,2025-08-25 23:52:54.563123,5,Problema de retiro,3,2000000000876,5000000000011,5,email,Retiro no acreditado
6000000000991,2025-08-25 22:40:57,2025-08-25 22:40:57,2025-08-29 10:56:14.154752,2025-08-28 16:29:18.703161,2025-08-29 10:56:14.154752,,5,Carga de saldo,2,2000000000852,5000000000015,3,facebook,Demora en acreditacion de saldo
6000000000823,2025-08-25 23:03:54,2025-08-25 23:03:54,,2025-08-30 10:08:42.205376,2025-08-30 10:08:42.205376,,4,Carga de saldo,2,2000000000025,5000000000011,5,email,Demora en acreditacion de saldo
6000000002051,2025-08-26 00:06:54,2025-08-26 00:06:54,,2025-08-29 09:28:26.942278,2025-08-29 09:28:26.942278,,4,Tarjeta bloqueada,2,2000000000289,5000000000009,3,chat,Tarjeta bloqueada por intentos fallidos
6000000000667,2025-08-26 01:31:25,2025-08-26 01:31:25,,2025-09-08 12:39:43.871742,2025-09-08 12:39:43.871742,2025-09-05 00:31:25.000000,4,Problema de retiro,1,2000000000465,5000000000008,2,chat,Retiro rechazado por el banco
6000000002442,2025-08-26 01:47:31,2025-08-26 01:47:31,,2025-08-27 02:21:34.615218,2025-08-27 02:21:34.615218,,4,Transferencia fallida,4,2000000000291,5000000000008,2,chat,Transferencia duplicada
6000000023648,2025-08-26 02:06:59,2025-08-26 02:06:59,,2025-08-26 02:10:09.000000,2025-08-26 02:10:09.000000,,5,Reportes del sistema,2,2000000000138,5000000000001,1,email,POSSIBLE DUPLICATED USER
6000000002188,2025-08-26 02:33:51,2025-08-26 02:33:51,,2025-08-29 22:41:52.863558,2025-08-29 22:41:52.863558,2025-08-26 08:37:26.080124,4,Carga de saldo,3,2000000000301,5000000000004,4,whatsapp,Comprobante de pago no reconocido
6000000004171,2025-08-26 04:08:18,2025-08-26 04:08:18,2025-08-28 01:52:29.592942,2025-08-27 01:51:20.201262,2025-08-28 01:52:29.592942,2025-08-26 16:56:31.400943,5,Carga de saldo,2,2000000000601,5000000000005,5,portal,Carga de saldo no reflejada
6000000003150,2025-08-26 04:18:11,2025-08-26 04:18:11,2025-08-31 20:50:26.905899,2025-08-30 12:42:15.751799,2025-08-31 20:50:26.905899,2025-08-26 21:04:25.420756,5,Reclamo por cobro,2,2000000000791,5000000000002,2,email,Doble cobro en la misma operacion
6000000002537,2025-08-26 07:54:10,2025-08-26 07:54:10,2025-09-02 02:50:34.974507,2025-09-01 11:58:19.134668,2025-09-02 02:50:34.974507,,5,Problema de retiro,2,2000000000061,5000000000007,1,email,Retiro rechazado por el banco
6000000023551,2025-08-26 09:02:49,2025-08-26 09:02:49,,2025-08-26 09:05:52.000000,2025-08-26 09:05:52.000000,,5,Reportes del sistema,2,2000000000829,5000000000001,1,email,POSSIBLE DUPLICATED USER
6000000002631,2025-08-26 09:07:28,2025-08-26 09:07:28,2025-08-30 10:55:00.558446,2025-08-29 04:18:14.819049,2025-08-30 10:55:00.558446,2025-08-27 00:24:17.510611,5,Problema de retiro,2,2000000000340,5000000000011,5,portal,Retiro rechazado por el banco
6000000003901,2025-08-26 10:02:04,2025-08-26 10:02:04,2025-08-28 18:13:30.082221,2025-08-27 08:52:26.436774,2025-08-28 18:13:30.082221,2025-08-26 13:16:35.167988,5,Problema de retiro,3,2000000000323,5000000000011,5,telefono,Retiro pendiente hace 48 horas
6000000003806,2025-08-26 10:15:05,2025-08-26 10:15:05,2025-08-28 10:40:37.381327,2025-08-28 03:13:16.939003,2025-08-28 10:40:37.381327,2025-08-26 19:34:15.276874,5,Consulta general,3,2000000000334,5000000000013,1,email,Consulta por tasa de cambio
6000000003695,2025-08-26 12:11:53,2025-08-26 12:11:53,,2025-08-26 20:55:58.210229,2025-08-26 20:55:58.210229,,4,Consulta general,3,2000000000885,5000000000009,3,whatsapp,Consulta sobre limites de cuenta
6000000001750,2025-08-26 14:55:49,2025-08-26 14:55:49,2025-08-29 11:02:14.754614,2025-08-28 14:21:07.210896,2025-08-29 11:02:14.754614,,5,Carga de saldo,1,2000000000478,5000000000003,3,email,Demora en acreditacion de saldo
6000000004648,2025-08-26 16:02:36,2025-08-26 16:02:36,,2025-09-08 03:55:16.388519,2025-09-08 03:55:16.388519,2025-09-05 15:02:36.000000,4,Problema de retiro,1,2000000000151,5000000000004,4,facebook,Retiro rechazado por el banco
6000000003675,2025-08-26 18:12:20,2025-08-26 18:12:20,2025-08-28 04:54:17.529112,2025-08-27 01:40:54.551791,2025-08-28 04:54:17.529112,2025-08-27 00:12:37.440587,5,Reclamo por cobro,2,2000000000266,5000000000011,5,chat,Reclamo por tipo de cambio aplicado
6000000004477,2025-08-26 18:29:28,2025-08-26 18:29:28,,2025-08-29 03:23:32.979866,2025-08-29 03:23:32.979866,2025-08-27 00:52:23.148451,4,Problema de retiro,2,2000000000727,5000000000001,1,facebook,Retiro no acreditado
6000000004382,2025-08-26 20:35:46,2025-08-26 20:35:46,2025-09-01 02:32:19.129459,2025-08-31 08:42:11.445418,2025-09-01 02:32:19.129459,2025-08-27 20:26:48.548963,5,Carga de saldo,2,2000000000123,5000000000006,6,telefono,Comprobante de pago no reconocido
6000000004879,2025-08-26 22:06:58,2025-08-26 22:06:58,,2025-08-31 00:31:25.966127,2025-08-31 00:31:25.966127,2025-08-27 04:46:31.103355,4,Tarjeta bloqueada,3,2000000000068,5000000000006,6,telefono,Tarjeta bloqueada por intentos fallidos
6000000004777,2025-08-26 22:50:16,2025-08-26 22:50:16,,2025-08-30 02:21:46.211360,2025-08-30 02:21:46.211360,2025-08-26 23:46:50.615803,4,Tarjeta bloqueada,2,2000000000809,5000000000008,2,chat,Solicitud de desbloqueo de tarjeta
6000000004853,2025-08-27 00:47:11,2025-08-27 00:47:11,2025-08-30 16:14:46.554373,2025-08-30 13:27:17.842695,2025-08-30 16:14:46.554373,2025-08-27 05:01:48.233941,5,Consulta general,3,2000000000421,5000000000010,4,email,Consulta sobre limites de cuenta
6000000004738,2025-08-27 00:54:39,2025-08-27 00:54:39,2025-08-31 03:56:01.359291,2025-08-30 08:55:57.819503,2025-08-31 03:56:01.359291,2025-08-27 14:33:06.016197,5,Reclamo por cobro,2,2000000000045,5000000000003,3,facebook,Doble cobro en la misma operacion
6000000004503,2025-08-27 01:42:35,2025-08-27 01:42:35,,,2025-08-28 15:06:18.819045,2025-08-28 04:08:15.615375,3,Transferencia fallida,3,2000000000724,5000000000013,1,email,Transferencia duplicada
6000000004084,2025-08-27 02:59:03,2025-08-27 02:59:03,2025-08-29 21:07:27.796204,2025-08-29 16:47:33.865991,2025-08-29 21:07:27.796204,2025-08-27 07:59:16.422838,5,Transferencia fallida,3,2000000000123,5000000000004,4,email,Error de validacion en transferencia
6000000001662,2025-08-27 03:12:59,2025-08-27 03:12:59,2025-08-31 03:38:10.315571,2025-08-30 23:52:21.859761,2025-08-31 03:38:10.315571,,5,Consulta general,4,2000000000594,5000000000011,5,telefono,Consulta por tasa de cambio
6000000023969,2025-08-27 04:26:29,2025-08-27 04:26:29,,2025-08-27 04:27:04.000000,2025-08-27 04:27:04.000000,,5,Reportes del sistema,2,2000000000120,5000000000001,1,portal,POSSIBLE DUPLICATED USER
6000000001994,2025-08-27 10:43:39,2025-08-27 10:43:39,2025-08-30 07:48:18.397935,2025-08-30 05:55:43.584586,2025-08-30 07:48:18.397935,2025-08-27 17:53:22.922229,5,Problema de retiro,3,2000000000566,5000000000009,3,email,Retiro rechazado por el banco
6000000000648,2025-08-27 12:17:13,2025-08-27 12:17:13,2025-08-30 07:30:16.387739,2025-08-29 10:30:45.767234,2025-08-30 07:30:16.387739,,5,Tarjeta bloqueada,3,2000000000794,5000000000006,6,chat,Solicitud de desbloqueo de tarjeta
6000000001989,2025-08-27 14:11:42,2025-08-27 14:11:42,,2025-08-29 15:47:01.302555,2025-08-29 15:47:01.302555,,4,Problema de retiro,4,2000000000308,5000000000004,4,portal,Retiro no acreditado
6000000003517,2025-08-27 14:29:33,2025-08-27 14:29:33,2025-08-31 19:53:46.741791,2025-08-30 13:03:34.410209,2025-08-31 19:53:46.741791,2025-08-28 00:26:31.462032,5,Tarjeta bloqueada,2,2000000000653,5000000000012,6,telefono,Solicitud de desbloqueo de tarjeta
6000000002649,2025-08-27 15:02:28,2025-08-27 15:02:28,2025-08-30 17:22:10.755223,2025-08-29 15:35:40.978580,2025-08-30 17:22:10.755223,,5,Problema de retiro,4,2000000000671,5000000000015,3,email,Retiro pendiente hace 48 horas
6000000000683,2025-08-27 15:12:02,2025-08-27 15:12:02,2025-09-02 13:29:30.968863,2025-09-01 09:39:55.930600,2025-09-02 13:29:30.968863,2025-08-29 19:55:19.227403,5,Verificacion de cuenta,2,2000000000899,5000000000013,1,facebook,Documento de identidad rechazado
6000000003781,2025-08-27 15:17:25,2025-08-27 15:17:25,,2025-08-28 21:39:14.510252,2025-08-28 21:39:14.510252,2025-08-27 15:41:30.452170,4,Tarjeta bloqueada,2,2000000000283,5000000000010,4,telefono,Tarjeta fisica no llego
6000000000566,2025-08-27 18:40:52,2025-08-27 18:40:52,2025-08-31 14:12:15.128494,2025-08-30 20:13:05.915121,2025-08-31 14:12:15.128494,,5,Transferencia fallida,2,2000000000089,5000000000011,5,email,Transferencia duplicada
6000000001632,2025-08-27 19:01:05,2025-08-27 19:01:05,2025-08-29 04:08:00.838715,2025-08-28 12:49:09.729795,2025-08-29 04:08:00.838715,,5,Tarjeta bloqueada,1,2000000000220,5000000000013,1,email,Solicitud de desbloqueo de tarjeta
6000000001418,2025-08-27 19:03:51,2025-08-27 19:03:51,,2025-08-28 11:15:58.064765,2025-08-28 11:15:58.064765,2025-08-28 11:04:00.678398,4,Problema de retiro,2,2000000000819,5000000000002,2,email,Retiro no acreditado
6000000004723,2025-08-27 19:11:09,2025-08-27 19:11:09,2025-09-03 21:55:58.873512,2025-09-03 07:15:57.207287,2025-09-03 21:55:58.873512,2025-08-30 05:39:01.964210,5,Consulta general,1,2000000000060,5000000000008,2,telefono,Como cerrar mi cuenta
6000000004149,2025-08-27 19:39:50,2025-08-27 19:39:50,,2025-08-28 17:08:23.868842,2025-08-28 17:08:23.868842,2025-08-28 00:12:20.684882,4,Tarjeta bloqueada,3,2000000000005,5000000000002,2,chat,Tarjeta bloqueada por intentos fallidos
6000000001660,2025-08-27 20:23:17,2025-08-27 20:23:17,,2025-08-29 09:02:53.571970,2025-08-29 09:02:53.571970,2025-08-28 09:47:52.565663,4,Carga de saldo,1,2000000000469,5000000000009,3,portal,Demora en acreditacion de saldo
6000000002616,2025-08-27 21:15:13,2025-08-27 21:15:13,,2025-08-29 17:05:24.923039,2025-08-29 17:05:24.923039,2025-08-28 07:10:52.376548,4,Verificacion de cuenta,2,2000000000688,5000000000001,1,email,Selfie no coincide con documento
6000000001348,2025-08-28 00:10:06,2025-08-28 00:10:06,,2025-09-10 10:33:51.992298,2025-09-10 10:33:51.992298,2025-09-06 23:10:06.000000,4,Reclamo por cobro,1,2000000000791,5000000000006,6,chat,Doble cobro en la misma operacion
6000000024050,2025-08-28 01:22:36,2025-08-28 01:22:36,,2025-08-28 01:22:59.000000,2025-08-28 01:22:59.000000,,5,Reportes del sistema,2,2000000000230,5000000000001,1,email,POSSIBLE DUPLICATED USER
6000000001326,2025-08-28 01:27:27,2025-08-28 01:27:27,2025-09-02 21:40:16.337992,2025-09-01 11:54:25.128528,2025-09-02 21:40:16.337992,2025-08-28 23:11:31.887757,5,Problema de retiro,2,2000000000357,5000000000010,4,whatsapp,Retiro pendiente hace 48 horas
6000000003839,2025-08-28 01:40:25,2025-08-28 01:40:25,2025-09-02 14:01:15.189018,2025-09-01 15:34:40.635516,2025-09-02 14:01:15.189018,,5,Problema de retiro,2,2000000000813,5000000000010,4,portal,Retiro no acreditado
6000000000310,2025-08-28 02:15:35,2025-08-28 02:15:35,,,2025-09-07 15:39:27.028972,,3,Problema de retiro,1,2000000000657,5000000000005,5,facebook,Retiro no acreditado
6000000004164,2025-08-28 02:37:16,2025-08-28 02:37:16,2025-08-30 18:22:00.837057,2025-08-30 14:21:35.989650,2025-08-30 18:22:00.837057,,5,Verificacion de cuenta,2,2000000000667,5000000000009,3,email,Selfie no coincide con documento
6000000001284,2025-08-28 03:05:50,2025-08-28 03:05:50,,2025-08-31 17:48:52.200701,2025-08-31 17:48:52.200701,2025-08-28 10:19:33.091419,4,Carga de saldo,2,2000000000274,5000000000015,3,email,Demora en acreditacion de saldo
6000000000429,2025-08-28 05:20:07,2025-08-28 05:20:07,,2025-08-30 17:14:02.932578,2025-08-30 17:14:02.932578,,4,Consulta general,3,2000000000360,5000000000014,2,email,Como cerrar mi cuenta
6000000003639,2025-08-28 06:32:57,2025-08-28 06:32:57,2025-08-31 09:54:12.929095,2025-08-30 20:51:26.302944,2025-08-31 09:54:12.929095,2025-08-28 13:38:06.707768,5,Tarjeta bloqueada,3,2000000000461,5000000000008,2,whatsapp,Tarjeta bloqueada por intentos fallidos
6000000004958,2025-08-28 08:33:01,2025-08-28 08:33:01,2025-09-05 16:55:54.146476,2025-09-04 16:05:23.664451,2025-09-05 16:55:54.146476,2025-08-31 18:52:27.061920,5,Reclamo por cobro,2,2000000000483,5000000000009,3,whatsapp,Reclamo por tipo de cambio aplicado
6000000002743,2025-08-28 08:37:06,2025-08-28 08:37:06,,2025-08-31 15:08:22.458757,2025-08-31 15:08:22.458757,,4,Verificacion de cuenta,2,2000000000507,5000000000006,6,email,Selfie no coincide con documento
6000000000093,2025-08-28 13:28:12,2025-08-28 13:28:12,2025-09-02 18:30:20.788568,2025-09-02 09:07:10.269586,2025-09-02 18:30:20.788568,,5,Verificacion de cuenta,2,2000000000397,5000000000010,4,chat,Documento de identidad rechazado
6000000001148,2025-08-28 13:46:29,2025-08-28 13:46:29,2025-09-01 08:53:00.173152,2025-09-01 08:38:40.244364,2025-09-01 08:53:00.173152,2025-08-28 14:34:22.532603,5,Reclamo por cobro,2,2000000000530,5000000000015,3,whatsapp,Reclamo por tipo de cambio aplicado
6000000004137,2025-08-28 14:49:03,2025-08-28 14:49:03,,2025-08-29 21:54:19.181189,2025-08-29 21:54:19.181189,,4,Carga de saldo,1,2000000000820,5000000000002,2,chat,Demora en acreditacion de saldo
6000000000939,2025-08-28 14:51:05,2025-08-28 14:51:05,2025-09-01 22:05:06.327108,2025-09-01 09:32:00.966475,2025-09-01 22:05:06.327108,2025-08-28 23:10:07.607620,5,Verificacion de cuenta,2,2000000000045,5000000000005,5,chat,Selfie no coincide con documento
6000000001972,2025-08-28 15:44:52,2025-08-28 15:44:52,,2025-08-29 08:56:58.817746,2025-08-29 08:56:58.817746,2025-08-28 21:47:19.183498,4,Verificacion de cuenta,1,2000000000839,5000000000003,3,email,Solicitud de verificacion en revision
6000000000543,2025-08-28 16:38:10,2025-08-28 16:38:10,,2025-08-31 13:13:18.567616,2025-08-31 13:13:18.567616,2025-08-28 18:12:44.836188,4,Carga de saldo,4,2000000000833,5000000000005,5,whatsapp,Comprobante de pago no reconocido
6000000002838,2025-08-28 17:14:48,2025-08-28 17:14:48,,2025-08-30 22:16:12.180419,2025-08-30 22:16:12.180419,2025-08-30 07:07:09.211795,4,Carga de saldo,1,2000000000260,5000000000013,1,portal,Demora en acreditacion de saldo
6000000003716,2025-08-28 19:30:08,2025-08-28 19:30:08,2025-09-01 03:01:39.859658,2025-08-30 17:13:24.082046,2025-09-01 03:01:39.859658,2025-08-29 01:04:58.609602,5,Consulta general,2,2000000000492,5000000000001,1,portal,Consulta sobre limites de cuenta
6000000003757,2025-08-28 19:50:10,2025-08-28 19:50:10,2025-09-03 00:18:13.241953,2025-09-02 07:39:27.386170,2025-09-03 00:18:13.241953,,5,Transferencia fallida,1,2000000000746,5000000000007,1,chat,Error de validacion en transferencia
